UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
2018,190219,616,Poland,271014771734 ,4187895647,7.4,3197.774508,587411745162 ,526508877305 ,37974750,3.160616667,77.85723,7753.967285,42859448,
2018,190219,643,Russian Federation,246605953599 ,4187895647,14.2,2767.818305,1669583089323 ,1574199387071 ,144477860,31.83714364,76.49870667,6614.064453,64777070,
2018,190219,682,Saudi Arabia,148653112350 ,4187895647,4.6,4571.431923,786521831572 ,688586244287 ,33699947,3.75,62.08336,7557.271973,50020546,
2018,190219,699,India,517005871911 ,4187895647,23.9,5208.460432,2713165057513 ,2652754685835 ,1352617328,58.59784542,60.88745,4692.671875,4235951,
2018,190219,702,Singapore,385054245178 ,4187895647,0,7557.982332,373217081851 ,341863349989 ,5638676,1.2513,85.57215,4676.682617,33425325,
2018,190219,704,Viet Nam,238190033672 ,4187895647,25.7,5996.794074,245213686369 ,223779865815 ,95540395,20933.41667,66.9796,2740.135254,5525417,
2018,190219,710,South Africa,96117430662 ,4187895647,32.7,7471.800667,368288939768 ,349554116684 ,57779622,9.655056069,65.32778,13723.41309,34135541,
2018,190219,724,Spain,380074959825 ,4187895647,7.4,5089.294046,1422153839841 ,1312539279462 ,46797754,,77.62772,10012.6416,66772613,
2018,190219,757,Switzerland,289593607423 ,4187895647,4.2,4745.63118,705140620047 ,679950481623 ,8514329,0.926903548,76.60784,8878.165039,56271602,
2018,190219,784,United Arab Emirates,254510973245 ,4187895647,4.6,4878.227164,422215043585 ,385605506855 ,9630959,3.6725,79.30036,6909.236328,55650087,
2018,190219,792,Turkey,234394880098 ,4187895647,11.7,3558.643999,778381859841 ,858988610574 ,82319724,1.903768242,70.9145,7967.700684,5270691,
2018,190219,818,Egypt,94326188483 ,4187895647,24.4,4684.133462,249712999437 ,235733695652 ,98423595,6.870325,55.79763,8497.368164,2067101,
2018,190219,826,United Kingdom,723877103929 ,4187895647,7.4,5001.085632,2860667727552 ,2666229179958 ,66460344,0.639660578,83.21535,8875.389648,129944531,
2018,190219,842,USA,2629608381499 ,4187895647,,7961.916087,20580159776000 ,19519353692000 ,326687501,1,83.35241,11065.70215,599695823,
2018,591190,12,Algeria,42196119729 ,2801885194,12.2,3885.041175,175405660377 ,170163165961 ,42228429,100.6914333,46.22686,9954.009766,6400598,
2018,591190,36,Australia,240422685574 ,2801885194,2.2,12174.53054,1432881172002 ,1329188475752 ,24982688,1.035843097,80.76007,8329.652344,39826834,
2018,591190,40,Austria,186965232670 ,2801885194,1.4,4006.147088,455094861902 ,417237869116 ,8840521,,78.70694,8289.029297,26732726,
2018,591190,56,Belgium,461444842911 ,2801885194,1.4,4101.802154,543734366831 ,502698069367 ,11427054,,72.18146,8722.114258,25906054,
2018,591190,76,Brazil,185290138433 ,2801885194,24.9,9951.827939,1885482534238 ,2062831045936 ,209469333,2.156089151,55.80145,18364.50586,17475220,
2018,591190,104,Myanmar,21113013351 ,2801885194,1,4773.796827,76168043982 ,68945867478 ,53708395,933.5704541,42.97482,3796.142578,1155690,
2018,591190,124,Canada,462631936513 ,2801885194,0,7789.100676,1716262621082 ,1649878054227 ,37057765,1.02979657,79.30059,10617.70313,79191329,
2018,591190,144,Sri Lanka,18419136335 ,2801885194,0,6704.815755,88425889592 ,87428125558 ,21670000,129.0690309,59.95122,5840.512695,2037484,
2018,591190,152,Chile,75903274076 ,2801885194,3.2,10764.11776,298258019275 ,277044950259 ,18729160,495.2728776,71.951,18375.18164,20374251,
2018,591190,156,China,2162214649902 ,2801885194,7.3,7043.640089,13894817549374 ,12310409370893 ,1392730000,6.195758346,65.20485333,955.651062,245537958,
2018,591190,203,Czechia,186473607616 ,2801885194,1.4,3815.719477,248908731818 ,218628940952 ,10629928,19.57058333,76.42162,8262.0625,32653846,
2018,591190,251,France,667420759741 ,2801885194,1.4,3694.955719,2787863958885 ,2595151045198 ,66965912,,76.01011,8981.466797,68514537,
2018,591190,276,Germany,1315409332891 ,2801885194,1.4,3915.243523,3963767526251 ,3682602479929 ,82905782,,79.34962,8543.78418,149252001,
2018,591190,320,Guatemala,13969525515 ,2801885194,0,9528.208337,73118147941 ,71612352645 ,16346950,7.85681375,61.52534,13029.69238,1853360,
2018,591190,344,"China, Hong Kong SAR",643394798125 ,2801885194,0,7556.124477,361696880781 ,341244161577 ,7451000,7.756,85.04858,2095.842529,42635328,
2018,591190,360,Indonesia,191443243509 ,2801885194,4.7,8830.618844,1042240309413 ,1015618742566 ,267663435,10461.24,66.70627333,5291.683594,41664895,
2018,591190,364,Iran,49556486747 ,2801885194,5,4204.020027,453996479250 ,445345256459 ,81800269,18414.44801,55.69678,6562.448242,6657609,
2018,591190,381,Italy,506856859377 ,2801885194,1.4,3745.935062,2091544955092 ,1961796197354 ,60421760,,73.19206,8982.65918,86211003,
2018,591190,392,Japan,759875312417 ,2801885194,0.7,8041.071639,4954806619995 ,4866864409658 ,126529100,97.59565828,78.09557667,1156.669556,141605156,
2018,591190,398,Kazakhstan,34721768925 ,2801885194,4.7,5021.657868,179339994859 ,166805800596 ,18276498.5,152.1291667,76.87746,4227.771973,13718870,
2018,591190,414,Kuwait,37380235154 ,2801885194,4.5,5081.752588,140645364238 ,120707220574 ,4137312,0.283583333,61.78943,7181.024902,4952412,
2018,591190,458,Malaysia,221735105989 ,2801885194,0,8139.093007,358715057124 ,319112136545 ,31528585,3.15090855,78.77204,4614.067383,22971272,
2018,591190,484,Mexico,473441791355 ,2801885194,6,9316.586322,1222348807283 ,1158913035796 ,126190788,12.77199167,73.42948,12066.00781,187739960,
2018,591190,496,Mongolia,6125977140 ,2801885194,5,6216.004001,13108769496 ,11425755280 ,3170208,1523.9275,67.40642,2003.103271,383084,
2018,591190,528,Netherlands,548417493258 ,2801885194,1.4,4147.395342,914043438180 ,833869641687 ,17231624,,76.08463,8573.182617,48298406,
2018,591190,554,New Zealand,45058310241 ,2801885194,1.7,14174.97413,207920613962 ,205415864858 ,4841000,1.219407142,87.02213,10293.83691,8048860,
2018,591190,579,Norway,92821296616 ,2801885194,0,3941.324158,434166615432 ,398393955269 ,5311916,5.875,82.65956,7730.766602,11960483,
2018,591190,604,Peru,43743198163 ,2801885194,0,10255.86171,222044970486 ,211007207484 ,31989256,2.701899026,67.76048,16329.76465,9404375,
2018,591190,608,Philippines,119619804041 ,2801885194,4.7,8857.700745,346841896890 ,328480738147 ,106651922,42.44618483,59.33172,2615.750732,9791005,
2018,591190,616,Poland,271014771734 ,2801885194,1.4,3594.588487,587411745162 ,526508877305 ,37974750,3.160616667,77.85723,7753.967285,38568132,
2018,591190,643,Russian Federation,246605953599 ,2801885194,4.7,4003.114391,1669583089323 ,1574199387071 ,144477860,31.83714364,76.49870667,6614.064453,50691899,
2018,591190,682,Saudi Arabia,148653112350 ,2801885194,4.5,5139.189765,786521831572 ,688586244287 ,33699947,3.75,62.08336,7557.271973,21862291,
2018,591190,699,India,517005871911 ,2801885194,8.1,6163.912007,2713165057513 ,2652754685835 ,1352617328,58.59784542,60.88745,4692.671875,44565628,
2018,591190,702,Singapore,385054245178 ,2801885194,0,8456.78703,373217081851 ,341863349989 ,5638676,1.2513,85.57215,4676.682617,23267610,
2018,591190,704,Viet Nam,238190033672 ,2801885194,1.4,6979.073665,245213686369 ,223779865815 ,95540395,20933.41667,66.9796,2740.135254,63729427,
2018,591190,710,South Africa,96117430662 ,2801885194,8.6,8309.440888,368288939768 ,349554116684 ,57779622,9.655056069,65.32778,13723.41309,26278036,
2018,591190,724,Spain,380074959825 ,2801885194,1.4,4757.850947,1422153839841 ,1312539279462 ,46797754,,77.62772,10012.6416,27700112,
2018,591190,757,Switzerland,289593607423 ,2801885194,0.1,3633.165041,705140620047 ,679950481623 ,8514329,0.926903548,76.60784,8878.165039,34363967,
2018,591190,784,United Arab Emirates,254510973245 ,2801885194,4.5,5667.077129,422215043585 ,385605506855 ,9630959,3.6725,79.30036,6909.236328,18248652,
2018,591190,792,Turkey,234394880098 ,2801885194,2.8,4445.826867,778381859841 ,858988610574 ,82319724,1.903768242,70.9145,7967.700684,26886629,
2018,591190,818,Egypt,94326188483 ,2801885194,3.7,4737.745998,249712999437 ,235733695652 ,98423595,6.870325,55.79763,8497.368164,5844109,
2018,591190,826,United Kingdom,723877103929 ,2801885194,1.4,4266.669527,2860667727552 ,2666229179958 ,66460344,0.639660578,83.21535,8875.389648,51972782,
2018,591190,842,USA,2629608381499 ,2801885194,,7810.418319,20580159776000 ,19519353692000 ,326687501,1,83.35241,11065.70215,486576142,
2018,590390,36,Australia,240422685574 ,3848429816,3.2,11431.41805,1432881172002 ,1329188475752 ,24982688,1.035843097,80.76007,8329.652344,48539893,
2018,590390,40,Austria,186965232670 ,3848429816,2.3,3638.714553,455094861902 ,417237869116 ,8840521,,78.70694,8289.029297,38276303,
2018,590390,56,Belgium,461444842911 ,3848429816,2.3,3823.475974,543734366831 ,502698069367 ,11427054,,72.18146,8722.114258,27544583,
2018,590390,76,Brazil,185290138433 ,3848429816,24.9,9687.78274,1885482534238 ,2062831045936 ,209469333,2.156089151,55.80145,18364.50586,20910537,
2018,590390,104,Myanmar,21113013351 ,3848429816,7.1,4424.568547,76168043982 ,68945867478 ,53708395,933.5704541,42.97482,3796.142578,9085371,
2018,590390,124,Canada,462631936513 ,3848429816,0,7824.696049,1716262621082 ,1649878054227 ,37057765,1.02979657,79.30059,10617.70313,73210907,
2018,590390,144,Sri Lanka,18419136335 ,3848429816,1.1,6663.166992,88425889592 ,87428125558 ,21670000,129.0690309,59.95122,5840.512695,10885394,
2018,590390,152,Chile,75903274076 ,3848429816,3.2,10242.55236,298258019275 ,277044950259 ,18729160,495.2728776,71.951,18375.18164,7200983,
2018,590390,156,China,2162214649902 ,3848429816,11.7,6686.55017,13894817549374 ,12310409370893 ,1392730000,6.195758346,65.20485333,955.651062,249774982,
2018,590390,203,Czechia,186473607616 ,3848429816,2.3,3099.635502,248908731818 ,218628940952 ,10629928,19.57058333,76.42162,8262.0625,42797156,
2018,590390,251,France,667420759741 ,3848429816,2.3,4147.810951,2787863958885 ,2595151045198 ,66965912,,76.01011,8981.466797,50682557,
